prompt_clean,prompt_corrupted,io_name,s_name,distractor_name,template_type,template_idx,place,object_noun,io_token_id,s_token_id,prompt_type,logit_io,logit_s,logit_diff,prob_io,prob_s,is_correct,rank_io,top_1_prediction,top_k_predictions,top_k_logits
"When David and Henry visited the restaurant, Henry handed the letter to","When David and Harry visited the restaurant, Harry handed the letter to",David,Henry,Harry,ABB,1,the restaurant,letter,3271,8616,corrupted,15.394979,8.841785,6.553194,0.22920315,0.00032674,True,1,David,David | the | his | a | Harry,15.3950 | 15.0127 | 14.5695 | 13.7033 | 13.4761
"Once Liam and Tara were at the cafe, Tara brought the book to","Once Liam and Zach were at the cafe, Zach brought the book to",Liam,Tara,Zach,ABB,4,the cafe,book,31684,37723,corrupted,14.534985,8.077145,6.45784,0.07929865,0.00012435,True,4,him,him | the | them | Liam | his,15.0461 | 14.8314 | 14.5971 | 14.5350 | 14.5111
"As Kate and Ella walked through the museum, Kate offered the pen to","As Olivia and Ella walked through the museum, Olivia offered the pen to",Ella,Kate,Olivia,BAB,6,the museum,pen,7122,16693,corrupted,15.490816,9.184079,6.306737,0.21026315,0.00038351,True,1,Ell,Ell | her | the | a | Olivia,15.4908 | 15.3657 | 14.5732 | 14.1759 | 13.9146
"When Victor and Clara arrived at the gym, Victor passed the card to","When Quinn and Clara arrived at the gym, Quinn passed the card to",Clara,Victor,Quinn,BAB,2,the gym,card,27443,12622,corrupted,15.875821,9.037413,6.838408,0.40273696,0.00043166,True,1,Clara,Clara | her | the | a | his,15.8758 | 15.0103 | 14.3098 | 13.5855 | 12.8932
"When Noah and David went to the station, David gave the bag to","When Noah and Isla went to the station, Isla gave the bag to",Noah,David,Isla,ABB,0,the station,bag,18394,3271,corrupted,17.892273,9.661987,8.230286,0.84001344,0.00022383,True,1,Noah,Noah | the | them | Is | his,17.8923 | 14.4134 | 13.9546 | 13.6210 | 12.9725
"When Wendy and Tara visited the beach, Tara handed the jacket to","When Wendy and Zach visited the beach, Zach handed the jacket to",Wendy,Tara,Zach,ABB,1,the beach,jacket,28314,37723,corrupted,18.231474,7.596453,10.635021,0.77108908,1.855e-05,True,1,Wendy,Wendy | the | her | his | a,18.2315 | 15.1185 | 15.1145 | 13.9945 | 13.7294
"While Brian and Iris were at the gym, Iris delivered the wallet to","While Brian and Quinn were at the gym, Quinn delivered the wallet to",Brian,Iris,Quinn,ABB,5,the gym,wallet,8403,34230,corrupted,16.85416,5.24881,11.60535,0.62633193,5.71e-06,True,1,Brian,Brian | the | Quinn | her | his,16.8542 | 14.2511 | 13.8698 | 13.8185 | 13.4135
"Once Quinn and Carol were at the park, Carol brought the trophy to","Once Quinn and Derek were at the park, Derek brought the trophy to",Quinn,Carol,Derek,ABB,4,the park,trophy,16109,5074,corrupted,14.440281,7.218011,7.22227,0.08507847,6.212e-05,True,3,his,his | the | Quinn | him | Derek,14.9419 | 14.8922 | 14.4403 | 14.0834 | 13.9364
"When Alice and Xander went to the store, Alice gave the book to","When Jack and Xander went to the store, Jack gave the book to",Xander,Alice,Jack,BAB,0,the store,book,46122,14862,corrupted,16.550301,9.922724,6.627577,0.41321167,0.00054683,True,1,Xander,Xander | the | his | a | them,16.5503 | 15.0445 | 15.0346 | 14.2856 | 13.9028
"After David and Alice left the station, David sent the note to","After Yara and Alice left the station, Yara sent the note to",Alice,David,Yara,BAB,3,the station,note,14862,3271,corrupted,15.237843,7.815809,7.422033,0.33751494,0.00020181,True,1,Alice,Alice | the | her | Y | his,15.2378 | 13.8975 | 13.8020 | 12.8892 | 12.0765
"Once Grace and Iris were at the mall, Iris brought the letter to","Once Grace and Alice were at the mall, Alice brought the letter to",Grace,Iris,Alice,ABB,4,the mall,letter,16156,34230,corrupted,14.80571,7.370817,7.434893,0.10077643,5.949e-05,True,2,her,her | Grace | the | Alice | them,15.4418 | 14.8057 | 14.7853 | 14.5206 | 13.7495
"When Quinn and Tara went to the museum, Quinn gave the map to","When Liam and Tara went to the museum, Liam gave the map to",Tara,Quinn,Liam,BAB,0,the museum,map,37723,16109,corrupted,15.241977,8.582831,6.659145,0.20329992,0.00026068,True,1,Tara,Tara | them | the | his | her,15.2420 | 15.1849 | 15.0179 | 13.8169 | 13.2755
"Once Ella and David were at the office, David brought the card to","Once Ella and Iris were at the office, Iris brought the card to",Ella,David,Iris,ABB,4,the office,card,7122,3271,corrupted,13.79579,9.596445,4.199345,0.05529021,0.00082965,True,3,her,her | the | Ell | Iris | them,14.8835 | 14.7893 | 13.7958 | 13.5388 | 13.4749
"As Grace and Yara walked through the cafe, Grace offered the pen to","As Ella and Yara walked through the cafe, Ella offered the pen to",Yara,Grace,Ella,BAB,6,the cafe,pen,575,16156,corrupted,15.785789,7.856836,7.928953,0.37630212,0.00013553,True,1,Y,Y | her | the | a | me,15.7858 | 14.9635 | 14.2720 | 13.2004 | 12.7186
"After Sam and Gina left the cafe, Gina sent the ticket to","After Sam and Rose left the cafe, Rose sent the ticket to",Sam,Gina,Rose,ABB,3,the cafe,ticket,3409,43002,corrupted,15.177641,7.783022,7.394619,0.26816073,0.0001648,True,1,Sam,Sam | the | her | his | a,15.1776 | 14.3994 | 13.7821 | 12.9010 | 12.6968
"Once Rose and Sam were at the school, Sam brought the card to","Once Rose and Henry were at the school, Henry brought the card to",Rose,Sam,Henry,ABB,4,the school,card,8049,3409,corrupted,15.525736,9.117116,6.40862,0.21344854,0.00035161,True,1,Rose,Rose | the | her | his | them,15.5257 | 15.1865 | 14.3261 | 14.1247 | 13.7988
"As Kate and Uma walked through the library, Uma offered the ticket to","As Kate and Mia walked through the library, Mia offered the ticket to",Kate,Uma,Mia,ABB,6,the library,ticket,16693,471,corrupted,13.725266,8.270659,5.454607,0.04400858,0.00018821,True,3,the,the | her | Kate | them | Mia,15.0015 | 14.2540 | 13.7253 | 13.7195 | 13.7145
"When Quinn and Frank went to the park, Quinn gave the package to","When Emma and Frank went to the park, Emma gave the package to",Frank,Quinn,Emma,BAB,0,the park,package,5278,16109,corrupted,16.699863,7.261316,9.438548,0.44670218,3.556e-05,True,1,Frank,Frank | her | the | Emma | them,16.6999 | 15.4136 | 15.1428 | 14.4950 | 13.5867
"Once Zach and Tara were at the cafe, Tara brought the card to","Once Zach and Victor were at the cafe, Victor brought the card to",Zach,Tara,Victor,ABB,4,the cafe,card,18825,37723,corrupted,14.708704,6.431302,8.277402,0.1370212,3.483e-05,True,1,Zach,Zach | the | him | his | them,14.7087 | 14.5669 | 13.9758 | 13.9535 | 13.6943
"When Kate and Brian went to the gym, Kate gave the package to","When David and Brian went to the gym, David gave the package to",Brian,Kate,David,BAB,0,the gym,package,8403,16693,corrupted,16.826237,9.894785,6.931452,0.4280206,0.000418,True,1,Brian,Brian | his | the | him | a,16.8262 | 15.8781 | 15.1710 | 14.3548 | 14.0299
"When Olivia and Amy visited the museum, Olivia handed the trophy to","When Uma and Amy visited the museum, Uma handed the trophy to",Amy,Olivia,Uma,BAB,1,the museum,trophy,14235,33911,corrupted,16.786613,9.21357,7.573044,0.56316262,0.00028954,True,1,Amy,Amy | her | the | a | them,16.7866 | 15.3369 | 14.8771 | 13.7921 | 12.7011
"When Zach and Clara arrived at the store, Zach passed the note to","When Brian and Clara arrived at the store, Brian passed the note to",Clara,Zach,Brian,BAB,2,the store,note,27443,18825,corrupted,16.608107,7.726894,8.881213,0.52030599,7.231e-05,True,1,Clara,Clara | his | the | her | a,16.6081 | 14.8039 | 14.5311 | 14.4490 | 13.8136
"When Liam and Quinn went to the beach, Quinn gave the note to","When Liam and Carol went to the beach, Carol gave the note to",Liam,Quinn,Carol,ABB,0,the beach,note,31684,16109,corrupted,16.200922,7.647353,8.553569,0.443703,8.557e-05,True,1,Liam,Liam | the | her | him | them,16.2009 | 14.3596 | 14.3263 | 13.3259 | 13.3047
"When Derek and Jack visited the office, Jack handed the jacket to","When Derek and Quinn visited the office, Quinn handed the jacket to",Derek,Jack,Quinn,ABB,1,the office,jacket,20893,3619,corrupted,16.932072,9.072529,7.859543,0.68984884,0.00026632,True,1,Derek,Derek | the | Quinn | a | them,16.9321 | 14.5261 | 13.3490 | 13.2058 | 12.8661
"Once Derek and Xander were at the school, Xander brought the phone to","Once Derek and David were at the school, David brought the phone to",Derek,Xander,David,ABB,4,the school,phone,20893,46122,corrupted,15.630844,6.71649,8.914354,0.19677177,2.646e-05,True,1,Derek,Derek | his | the | him | them,15.6308 | 15.6259 | 15.0779 | 14.6497 | 13.7961
"While Alice and Victor were at the restaurant, Victor delivered the letter to","While Alice and Iris were at the restaurant, Iris delivered the letter to",Alice,Victor,Iris,ABB,5,the restaurant,letter,14862,12622,corrupted,14.082412,9.008002,5.074409,0.11190112,0.00069992,True,2,the,the | Alice | her | Iris | them,14.1684 | 14.0824 | 14.0031 | 12.5676 | 12.2358
"When Olivia and Amy arrived at the store, Amy passed the card to","When Olivia and Tara arrived at the store, Tara passed the card to",Olivia,Amy,Tara,ABB,2,the store,card,33911,14235,corrupted,15.749944,9.901732,5.848211,0.30404329,0.00087718,True,1,Olivia,Olivia | her | the | a | them,15.7499 | 14.9971 | 14.3940 | 13.9134 | 12.8783
"Once Ella and Paul were at the library, Paul brought the note to","Once Ella and Derek were at the library, Derek brought the note to",Ella,Paul,Derek,ABB,4,the library,note,7122,3362,corrupted,16.47747,9.026486,7.450984,0.35881442,0.00020842,True,1,Ell,Ell | her | the | them | his,16.4775 | 14.8546 | 14.6793 | 14.5554 | 14.5332
"After Rose and Harry left the cafe, Rose sent the trophy to","After Iris and Harry left the cafe, Iris sent the trophy to",Harry,Rose,Iris,BAB,3,the cafe,trophy,5850,8049,corrupted,15.758821,8.976972,6.78185,0.35178545,0.00039899,True,1,Harry,Harry | her | the | Iris | them,15.7588 | 14.5749 | 14.0502 | 12.8904 | 12.6365
"After Brian and Fred left the gym, Fred sent the note to","After Brian and Frank left the gym, Frank sent the note to",Brian,Fred,Frank,ABB,3,the gym,note,8403,8559,corrupted,14.198045,10.231556,3.966489,0.092454,0.00175106,True,2,his,his | Brian | the | their | Frank,14.7226 | 14.1980 | 14.0123 | 13.4408 | 12.9793
"As Rose and Jack walked through the gym, Jack offered the gift to","As Rose and Noah walked through the gym, Noah offered the gift to",Rose,Jack,Noah,ABB,6,the gym,gift,8049,3619,corrupted,15.542347,7.87602,7.666327,0.28520244,0.00013357,True,1,Rose,Rose | Noah | his | the | her,15.5423 | 14.8416 | 14.5186 | 14.3805 | 13.3854
"After Wendy and Yara left the library, Wendy sent the key to","After Grace and Yara left the library, Grace sent the key to",Yara,Wendy,Grace,BAB,3,the library,key,575,28314,corrupted,14.549527,7.655691,6.893836,0.19097906,0.00019366,True,1,Y,Y | the | her | a | their,14.5495 | 14.2876 | 14.2116 | 12.6519 | 11.5694
"As Sam and Tara walked through the library, Tara offered the ticket to","As Sam and Fred walked through the library, Fred offered the ticket to",Sam,Tara,Fred,ABB,6,the library,ticket,3409,37723,corrupted,16.174025,5.827642,10.346383,0.39863318,1.28e-05,True,1,Sam,Sam | the | them | Fred | a,16.1740 | 14.7571 | 13.8719 | 13.5959 | 13.5923
"While Zach and Harry were at the station, Zach delivered the phone to","While Bob and Harry were at the station, Bob delivered the phone to",Harry,Zach,Bob,BAB,5,the station,phone,5850,18825,corrupted,15.288286,6.591977,8.696309,0.23767398,3.974e-05,True,1,Harry,Harry | the | his | a | Mrs,15.2883 | 14.4983 | 14.0083 | 13.4675 | 12.6854
"After Amy and Kate left the gym, Amy sent the card to","After Fred and Kate left the gym, Fred sent the card to",Kate,Amy,Fred,BAB,3,the gym,card,16693,14235,corrupted,16.147528,8.405807,7.74172,0.40190452,0.00017456,True,1,Kate,Kate | his | the | her | Fred,16.1475 | 14.5938 | 14.2112 | 13.6377 | 13.3841
"As Frank and Tara walked through the mall, Frank offered the ticket to","As Sam and Tara walked through the mall, Sam offered the ticket to",Tara,Frank,Sam,BAB,6,the mall,ticket,37723,5278,corrupted,14.772333,8.04654,6.725793,0.15488985,0.0001858,True,2,the,the | Tara | a | his | them,14.9413 | 14.7723 | 13.5262 | 13.5027 | 13.2935
"After Quinn and Isla left the gym, Isla sent the phone to","After Quinn and Henry left the gym, Henry sent the phone to",Quinn,Isla,Henry,ABB,3,the gym,phone,16109,1148,corrupted,15.200999,5.904744,9.296255,0.28629646,2.627e-05,True,1,Quinn,Quinn | his | the | her | a,15.2010 | 14.0511 | 13.7929 | 13.5971 | 12.7479
"While Xander and Zach were at the restaurant, Zach delivered the package to","While Xander and Uma were at the restaurant, Uma delivered the package to",Xander,Zach,Uma,ABB,5,the restaurant,package,46122,18825,corrupted,15.671722,9.606401,6.065321,0.32174036,0.00074709,True,1,Xander,Xander | the | her | his | U,15.6717 | 14.4586 | 14.2804 | 14.0173 | 13.8040
"After Clara and Mia left the store, Clara sent the jacket to","After Brian and Mia left the store, Brian sent the jacket to",Mia,Clara,Brian,BAB,3,the store,jacket,32189,27443,corrupted,14.464635,5.902449,8.562186,0.16726485,3.198e-05,True,1,Mia,Mia | his | the | her | a,14.4646 | 14.0792 | 14.0117 | 13.0741 | 12.9942
"As Quinn and Sam walked through the store, Quinn offered the jacket to","As Jack and Sam walked through the store, Jack offered the jacket to",Sam,Quinn,Jack,BAB,6,the store,jacket,3409,16109,corrupted,16.765955,7.081875,9.68408,0.54973865,3.423e-05,True,1,Sam,Sam | the | his | a | them,16.7660 | 14.9424 | 14.1357 | 13.9931 | 13.3454
"Once Yara and Frank were at the hospital, Frank brought the letter to","Once Yara and Paul were at the hospital, Paul brought the letter to",Yara,Frank,Paul,ABB,4,the hospital,letter,575,5278,corrupted,14.392228,9.459288,4.93294,0.10586083,0.00076276,True,1,Y,Y | the | her | them | him,14.3922 | 14.3627 | 14.2232 | 13.7204 | 13.4759
"When Gina and Amy went to the park, Amy gave the bag to","When Gina and Grace went to the park, Grace gave the bag to",Gina,Amy,Grace,ABB,0,the park,bag,43002,14235,corrupted,16.487537,9.215325,7.272212,0.4776777,0.00033178,True,1,Gina,Gina | her | the | a | them,16.4875 | 14.8121 | 14.7464 | 13.4798 | 13.2274
"As Jack and Ella walked through the park, Jack offered the package to","As Xander and Ella walked through the park, Xander offered the package to",Ella,Jack,Xander,BAB,6,the park,package,7122,3619,corrupted,16.638968,9.338686,7.300282,0.36977589,0.00024973,True,1,Ell,Ell | the | his | Xander | her,16.6390 | 15.1717 | 14.8231 | 14.7299 | 14.3932
"When Rose and Frank arrived at the school, Rose passed the note to","When Zach and Frank arrived at the school, Zach passed the note to",Frank,Rose,Zach,BAB,2,the school,note,5278,8049,corrupted,15.510148,7.904241,7.605907,0.26894069,0.0001338,True,2,his,his | Frank | the | a | their,15.5469 | 15.5101 | 14.6417 | 13.5870 | 13.4547
"When Olivia and Yara went to the museum, Olivia gave the phone to","When Quinn and Yara went to the museum, Quinn gave the phone to",Yara,Olivia,Quinn,BAB,0,the museum,phone,575,33911,corrupted,15.461994,8.75724,6.704754,0.30079338,0.00036849,True,1,Y,Y | her | the | a | his,15.4620 | 14.5491 | 14.4193 | 13.5199 | 12.4527
"As Xander and Kate walked through the cafe, Kate offered the letter to","As Xander and Henry walked through the cafe, Henry offered the letter to",Xander,Kate,Henry,ABB,6,the cafe,letter,46122,16693,corrupted,16.514755,9.046474,7.468282,0.50899637,0.00029059,True,1,Xander,Xander | the | his | them | Buffy,16.5148 | 14.8183 | 14.1509 | 13.6213 | 13.2198
"As Mia and Henry walked through the school, Henry offered the note to","As Mia and Carol walked through the school, Carol offered the note to",Mia,Henry,Carol,ABB,6,the school,note,32189,8616,corrupted,14.426405,8.47331,5.953094,0.08653476,0.0002248,True,3,her,her | the | Mia | a | them,15.1494 | 14.7429 | 14.4264 | 13.0378 | 12.9615
"When David and Gina visited the theater, David handed the card to","When Liam and Gina visited the theater, Liam handed the card to",Gina,David,Liam,BAB,1,the theater,card,43002,3271,corrupted,16.923698,9.863377,7.060322,0.58773637,0.00050457,True,1,Gina,Gina | the | her | his | a,16.9237 | 14.9878 | 14.4131 | 14.2111 | 13.7894
"Once Zach and Iris were at the beach, Zach brought the book to","Once Emma and Iris were at the beach, Emma brought the book to",Iris,Zach,Emma,BAB,4,the beach,book,34230,18825,corrupted,14.894197,8.277024,6.617172,0.07636473,0.00010212,True,3,her,her | the | Iris | Emma | them,16.5111 | 15.4187 | 14.8942 | 14.3832 | 13.9760
"When Harry and Carol visited the mall, Carol handed the map to","When Harry and Olivia visited the mall, Olivia handed the map to",Harry,Carol,Olivia,ABB,1,the mall,map,5850,5074,corrupted,16.558933,7.13504,9.423893,0.40730351,3.29e-05,True,1,Harry,Harry | the | them | him | her,16.5589 | 15.1287 | 14.9513 | 14.4599 | 14.0283
"Once Uma and Bob were at the library, Bob brought the wallet to","Once Uma and Noah were at the library, Noah brought the wallet to",Uma,Bob,Noah,ABB,4,the library,wallet,471,5811,corrupted,14.023131,8.998124,5.025007,0.05700953,0.00037464,True,7,the,the | Noah | them | her | his,14.9665 | 14.5360 | 14.3374 | 14.2949 | 14.1165
"When Clara and Brian went to the park, Brian gave the trophy to","When Clara and Alice went to the park, Alice gave the trophy to",Clara,Brian,Alice,ABB,0,the park,trophy,27443,8403,corrupted,16.90527,8.368061,8.537209,0.53384328,0.00010465,True,1,Clara,Clara | her | the | Alice | a,16.9053 | 15.3889 | 14.7132 | 14.2554 | 13.4872
"After Bob and Wendy left the mall, Bob sent the ticket to","After Iris and Wendy left the mall, Iris sent the ticket to",Wendy,Bob,Iris,BAB,3,the mall,ticket,28314,5811,corrupted,15.92356,8.192146,7.731414,0.48450539,0.00021261,True,1,Wendy,Wendy | her | the | Iris | a,15.9236 | 14.0909 | 14.0502 | 13.4934 | 12.1213
"When Fred and Kate visited the beach, Fred handed the note to","When Frank and Kate visited the beach, Frank handed the note to",Kate,Fred,Frank,BAB,1,the beach,note,16693,8559,corrupted,17.743443,9.380127,8.363316,0.68304062,0.00015933,True,1,Kate,Kate | the | his | her | a,17.7434 | 15.1085 | 14.8675 | 14.6738 | 13.7559
"Once Olivia and Sam were at the gym, Olivia brought the package to","Once Alice and Sam were at the gym, Alice brought the package to",Sam,Olivia,Alice,BAB,4,the gym,package,3409,33911,corrupted,15.532779,7.06013,8.472649,0.13747601,2.875e-05,True,2,her,her | Sam | the | them | Alice,16.3408 | 15.5328 | 15.4801 | 14.4815 | 14.3582
